flight_event_key,flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,flight_duration_minutes,calculated_duration_minutes,source_duration_minutes,duration_difference,overnight_flag,duplicate_flight_id_flag,invalid_flight_id_flag,missing_airline_flag,missing_source_flag,missing_destination_flag,missing_departure_time_flag,missing_arrival_time_flag,timestamp_order_flag,sj192_anomaly_flag,duration_anomaly_flag,duration_discrepancy_flag,referential_integrity_flag,duration_kpi_eligible_flag,anomaly_flag,anomaly_reason
Air India|AI185|CCU|BOM|2026-04-18 12:16:41.703,AI185,Air India,CCU,BOM,CCU → BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,2026-04-18,242.0,242.0,242.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ152|BOM|DEL|2026-04-18 12:09:41.702,SJ152,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,2026-04-18,101.0,101.0,101.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI215|BLR|DEL|2026-04-18 12:07:41.703,AI215,Air India,BLR,DEL,BLR → DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,2026-04-18,96.0,96.0,96.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI074|CCU|BOM|2026-04-18 12:03:41.702,AI074,Air India,CCU,BOM,CCU → BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,2026-04-18,47.0,47.0,47.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F109|BLR|BOM|2026-04-18 12:00:41.702,6F109,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,2026-04-18,51.0,51.0,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F144|HYD|BOM|2026-04-18 11:56:41.702,6F144,IndiGo,HYD,BOM,HYD → BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,2026-04-18,195.0,195.0,195.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F210|HYD|DEL|2026-04-18 11:51:41.703,6F210,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,2026-04-18,247.0,247.0,247.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ111|DEL|MAA|2026-04-18 11:47:41.702,SJ111,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,2026-04-18,72.0,72.0,72.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK092|MAA|BLR|2026-04-18 11:42:41.702,UK092,Vistara,MAA,BLR,MAA → BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,2026-04-18,95.0,95.0,95.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK009|BOM|DEL|2026-04-18 11:34:41.701,UK009,Vistara,BOM,DEL,BOM → DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,2026-04-18,127.0,127.0,127.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI170|HYD|DEL|2026-04-18 11:27:41.703,AI170,Air India,HYD,DEL,HYD → DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,2026-04-18,263.0,263.0,263.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F154|CCU|DEL|2026-04-18 11:26:41.703,6F154,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,2026-04-18,57.0,57.0,57.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F161|MAA|DEL|2026-04-18 11:24:41.703,6F161,IndiGo,MAA,DEL,MAA → DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,2026-04-18,57.0,57.0,57.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK128|BOM|CCU|2026-04-18 11:22:41.702,UK128,Vistara,BOM,CCU,BOM → CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,2026-04-18,169.0,169.0,169.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI186|DEL|BOM|2026-04-18 11:11:41.703,AI186,Air India,DEL,BOM,DEL → BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,2026-04-18,114.0,114.0,114.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI099|BLR|BOM|2026-04-18 11:07:41.702,AI099,Air India,BLR,BOM,BLR → BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,2026-04-18,142.0,142.0,142.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F203|BLR|HYD|2026-04-18 11:05:41.703,6F203,IndiGo,BLR,HYD,BLR → HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,2026-04-18,111.0,111.0,111.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK139|BLR|MAA|2026-04-18 10:54:41.703,UK139,Vistara,BLR,MAA,BLR → MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,2026-04-18,217.0,217.0,217.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ008|HYD|BLR|2026-04-18 10:53:41.701,SJ008,SpiceJet,HYD,BLR,HYD → BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,2026-04-18,295.0,295.0,295.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI171|MAA|BLR|2026-04-18 10:51:41.703,AI171,Air India,MAA,BLR,MAA → BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,2026-04-18,163.0,163.0,163.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F124|BLR|BOM|2026-04-18 10:47:41.702,6F124,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,2026-04-18,274.0,274.0,274.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F137|CCU|DEL|2026-04-18 10:45:41.702,6F137,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,2026-04-18,256.0,256.0,256.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI008|BOM|CCU|2026-04-18 10:43:41.701,AI008,Air India,BOM,CCU,BOM → CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,2026-04-18,120.00498333333333,120.00498333333333,120.00498333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ140|HYD|DEL|2026-04-18 10:42:41.702,SJ140,SpiceJet,HYD,DEL,HYD → DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,2026-04-18,228.0,228.0,228.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK016|DEL|CCU|2026-04-18 10:42:41.701,UK016,Vistara,DEL,CCU,DEL → CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,2026-04-18,40.0,40.0,40.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI127|DEL|HYD|2026-04-18 10:37:41.702,AI127,Air India,DEL,HYD,DEL → HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,2026-04-18,188.0,188.0,188.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ096|DEL|HYD|2026-04-18 10:29:41.702,SJ096,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,2026-04-18,196.0,196.0,196.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F048|HYD|DEL|2026-04-18 10:27:41.701,6F048,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,2026-04-18,51.0,51.0,51.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ090|HYD|MAA|2026-04-18 10:24:41.702,SJ090,SpiceJet,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,2026-04-18,167.0,167.0,167.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI014|HYD|MAA|2026-04-18 10:24:41.701,AI014,Air India,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,2026-04-18,207.0,207.0,207.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F131|BLR|HYD|2026-04-18 10:22:41.702,6F131,IndiGo,BLR,HYD,BLR → HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,2026-04-18,238.0,238.0,238.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI130|BOM|BLR|2026-04-18 10:18:41.702,AI130,Air India,BOM,BLR,BOM → BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,2026-04-18,161.0,161.0,161.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK151|BOM|CCU|2026-04-18 10:11:41.703,UK151,Vistara,BOM,CCU,BOM → CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,2026-04-18,199.0,199.0,199.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F165|BLR|BOM|2026-04-18 10:11:41.703,6F165,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,2026-04-18,58.0,58.0,58.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK161|BLR|BOM|2026-04-18 10:05:41.703,UK161,Vistara,BLR,BOM,BLR → BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,2026-04-18,163.0,163.0,163.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI107|HYD|CCU|2026-04-18 10:03:41.702,AI107,Air India,HYD,CCU,HYD → CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,2026-04-18,46.0,46.0,46.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ104|HYD|DEL|2026-04-18 10:00:41.702,SJ104,SpiceJet,HYD,DEL,HYD → DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,2026-04-18,60.00496666666666,60.00496666666666,60.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI042|CCU|DEL|2026-04-18 09:53:41.701,AI042,Air India,CCU,DEL,CCU → DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,2026-04-18,64.0,64.0,64.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F266|CCU|MAA|2026-04-18 09:49:41.703,6F266,IndiGo,CCU,MAA,CCU → MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,2026-04-18,88.0,88.0,88.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F138|HYD|BLR|2026-04-18 09:49:41.702,6F138,IndiGo,HYD,BLR,HYD → BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,2026-04-18,184.0,184.0,184.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ219|BOM|DEL|2026-04-18 09:32:41.703,SJ219,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,2026-04-18,277.0,277.0,277.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK197|BLR|HYD|2026-04-18 09:22:41.703,UK197,Vistara,BLR,HYD,BLR → HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,2026-04-18,92.0,92.0,92.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F119|DEL|BOM|2026-04-18 09:19:41.702,6F119,IndiGo,DEL,BOM,DEL → BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,2026-04-18,134.0,134.0,134.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ058|DEL|HYD|2026-04-18 08:58:41.701,SJ058,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,2026-04-18,256.0,256.0,256.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI218|BOM|CCU|2026-04-18 08:55:41.703,AI218,Air India,BOM,CCU,BOM → CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,2026-04-18,180.0,180.0,180.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ060|HYD|CCU|2026-04-18 08:51:41.701,SJ060,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,2026-04-18,295.0,295.0,295.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK121|BLR|BOM|2026-04-18 08:36:41.702,UK121,Vistara,BLR,BOM,BLR → BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,2026-04-18,240.0,240.0,240.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F208|CCU|BOM|2026-04-18 08:27:41.703,6F208,IndiGo,CCU,BOM,CCU → BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,2026-04-18,187.0,187.0,187.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F153|CCU|BLR|2026-04-18 08:23:41.703,6F153,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,2026-04-18,237.0,237.0,237.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI117|HYD|BLR|2026-04-18 08:18:41.702,AI117,Air India,HYD,BLR,HYD → BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,2026-04-18,111.0,111.0,111.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ113|BLR|BOM|2026-04-18 08:10:41.702,SJ113,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,2026-04-18,120.00496666666666,120.00496666666666,120.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI191|BLR|MAA|2026-04-18 07:57:41.703,AI191,Air India,BLR,MAA,BLR → MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,2026-04-18,241.0,241.0,241.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F267|DEL|MAA|2026-04-18 07:56:41.703,6F267,IndiGo,DEL,MAA,DEL → MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,2026-04-18,233.0,233.0,233.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F185|CCU|DEL|2026-04-18 07:49:41.703,6F185,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,2026-04-18,139.0,139.0,139.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI114|CCU|DEL|2026-04-18 07:48:41.702,AI114,Air India,CCU,DEL,CCU → DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,2026-04-18,75.0,75.0,75.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F155|DEL|BLR|2026-04-18 07:47:41.703,6F155,IndiGo,DEL,BLR,DEL → BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,2026-04-18,33.0,33.0,33.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK045|MAA|HYD|2026-04-18 07:43:41.701,UK045,Vistara,MAA,HYD,MAA → HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,2026-04-18,105.0,105.0,105.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI111|MAA|CCU|2026-04-18 07:40:41.702,AI111,Air India,MAA,CCU,MAA → CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,2026-04-18,179.0,179.0,179.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI156|CCU|BOM|2026-04-18 07:39:41.703,AI156,Air India,CCU,BOM,CCU → BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,2026-04-18,103.0,103.0,103.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ128|CCU|BLR|2026-04-18 07:39:41.702,SJ128,SpiceJet,CCU,BLR,CCU → BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,2026-04-18,183.0,183.0,183.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI104|MAA|HYD|2026-04-18 07:35:41.702,AI104,Air India,MAA,HYD,MAA → HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,2026-04-18,105.0,105.0,105.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F225|HYD|CCU|2026-04-18 07:33:41.704,6F225,IndiGo,HYD,CCU,HYD → CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,2026-04-18,279.0,279.0,279.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F033|DEL|HYD|2026-04-18 07:08:41.701,6F033,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,2026-04-18,120.0,120.0,120.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F244|MAA|CCU|2026-04-18 07:07:41.704,6F244,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,2026-04-18,84.0,84.0,84.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK137|BOM|MAA|2026-04-18 07:04:41.703,UK137,Vistara,BOM,MAA,BOM → MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,2026-04-18,130.0,130.0,130.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI063|HYD|BLR|2026-04-18 07:03:41.701,AI063,Air India,HYD,BLR,HYD → BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,2026-04-18,263.0,263.0,263.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ156|BOM|DEL|2026-04-18 06:59:41.703,SJ156,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,2026-04-18,35.0,35.0,35.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK125|HYD|BOM|2026-04-18 06:58:41.702,UK125,Vistara,HYD,BOM,HYD → BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,2026-04-18,286.0,286.0,286.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI232|DEL|BLR|2026-04-18 06:43:41.704,AI232,Air India,DEL,BLR,DEL → BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,2026-04-18,210.0,210.0,210.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI167|BLR|DEL|2026-04-18 06:43:41.703,AI167,Air India,BLR,DEL,BLR → DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,2026-04-18,267.0,267.0,267.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK160|BLR|BOM|2026-04-18 06:42:41.703,UK160,Vistara,BLR,BOM,BLR → BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,2026-04-18,256.0,256.0,256.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK129|HYD|MAA|2026-04-18 06:29:41.702,UK129,Vistara,HYD,MAA,HYD → MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,2026-04-18,60.00496666666666,60.00496666666666,60.00496666666666,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ230|BOM|CCU|2026-04-18 06:22:41.704,SJ230,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,2026-04-18,275.0,275.0,275.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ056|HYD|DEL|2026-04-18 06:11:41.701,SJ056,SpiceJet,HYD,DEL,HYD → DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,2026-04-18,59.0,59.0,59.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ137|CCU|DEL|2026-04-18 06:08:41.702,SJ137,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,2026-04-18,246.0,246.0,246.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F081|MAA|BLR|2026-04-18 06:04:41.702,6F081,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,2026-04-18,99.0,99.0,99.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F088|CCU|BLR|2026-04-18 05:51:41.702,6F088,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,2026-04-18,151.0,151.0,151.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F121|HYD|MAA|2026-04-18 05:44:41.702,6F121,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,2026-04-18,298.0,298.0,298.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK214|HYD|DEL|2026-04-18 05:30:41.704,UK214,Vistara,HYD,DEL,HYD → DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,2026-04-18,220.0,220.0,220.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F060|DEL|BLR|2026-04-18 05:29:41.701,6F060,IndiGo,DEL,BLR,DEL → BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,2026-04-18,120.00498333333333,120.00498333333333,120.00498333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ101|CCU|DEL|2026-04-18 05:17:41.702,SJ101,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,2026-04-18,100.0,100.0,100.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI017|CCU|BOM|2026-04-18 05:15:41.701,AI017,Air India,CCU,BOM,CCU → BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,2026-04-18,213.0,213.0,213.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F120|BLR|BOM|2026-04-18 05:14:41.702,6F120,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,2026-04-18,60.0,60.0,60.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F217|BLR|BOM|2026-04-18 05:13:41.704,6F217,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,2026-04-18,168.0,168.0,168.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI194|MAA|BLR|2026-04-18 05:09:41.703,AI194,Air India,MAA,BLR,MAA → BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,2026-04-18,269.0,269.0,269.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI095|DEL|MAA|2026-04-18 05:00:41.702,AI095,Air India,DEL,MAA,DEL → MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,2026-04-18,198.0,198.0,198.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ190|BOM|CCU|2026-04-18 04:57:41.703,SJ190,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,2026-04-18,268.0,268.0,268.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F139|HYD|MAA|2026-04-18 04:55:41.702,6F139,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,2026-04-18,202.0,202.0,202.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F062|CCU|DEL|2026-04-18 04:55:41.701,6F062,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,2026-04-18,87.0,87.0,87.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK011|CCU|DEL|2026-04-18 04:41:41.701,UK011,Vistara,CCU,DEL,CCU → DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,2026-04-18,104.0,104.0,104.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F100|BOM|BLR|2026-04-18 04:40:41.702,6F100,IndiGo,BOM,BLR,BOM → BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,2026-04-18,189.0,189.0,189.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F228|HYD|MAA|2026-04-18 04:36:41.704,6F228,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,2026-04-18,291.0,291.0,291.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK033|HYD|DEL|2026-04-18 04:34:41.701,UK033,Vistara,HYD,DEL,HYD → DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,2026-04-18,284.0,284.0,284.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ231|DEL|BLR|2026-04-18 04:23:41.704,SJ231,SpiceJet,DEL,BLR,DEL → BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,2026-04-18,85.0,85.0,85.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
